user_id,install_date,country,platform,acquisition_channel,device_tier,archetype
2651,2024-01-04,CA,Android,Google Ads,low,non_spender
2652,2024-01-09,AU,iOS,TikTok,mid,non_spender
2653,2024-01-26,UK,Android,Google Ads,high,dolphin
2654,2024-01-16,AU,iOS,Organic,low,non_spender
2655,2024-02-21,US,iOS,TikTok,low,minnow
2656,2024-01-05,CA,iOS,TikTok,high,non_spender
2657,2024-01-18,AU,iOS,Google Ads,mid,dolphin
2658,2024-01-13,IN,iOS,TikTok,high,non_spender
2659,2024-03-14,CA,iOS,Facebook Ads,mid,non_spender
2660,2024-01-08,US,Android,TikTok,mid,non_spender
2661,2024-03-03,CA,iOS,Google Ads,low,non_spender
2662,2024-01-09,AU,Android,Google Ads,high,non_spender
2663,2024-01-11,UK,Android,TikTok,high,non_spender
2664,2024-02-11,IN,iOS,TikTok,low,minnow
2665,2024-01-13,US,iOS,Facebook Ads,mid,minnow
2666,2024-03-14,AU,Android,Google Ads,low,dolphin
2667,2024-03-13,AU,Android,Facebook Ads,high,minnow
2668,2024-01-02,CA,iOS,TikTok,low,minnow
2669,2024-02-29,AU,Android,Facebook Ads,high,non_spender
2670,2024-02-09,CA,iOS,TikTok,mid,minnow
2671,2024-03-25,AU,iOS,TikTok,low,dolphin
2672,2024-03-18,US,iOS,Organic,high,non_spender
2673,2024-03-09,AU,Android,Google Ads,high,minnow
2674,2024-03-29,IN,Android,Facebook Ads,low,non_spender
2675,2024-01-20,US,iOS,TikTok,low,non_spender
2676,2024-03-21,AU,iOS,Organic,high,non_spender
2677,2024-01-25,AU,iOS,TikTok,low,minnow
2678,2024-03-10,IN,Android,Google Ads,low,non_spender
2679,2024-03-22,IN,iOS,Google Ads,low,non_spender
2680,2024-03-24,AU,iOS,TikTok,mid,minnow
2681,2024-03-23,US,Android,Organic,low,non_spender
2682,2024-02-29,US,iOS,Organic,mid,non_spender
2683,2024-03-02,AU,iOS,Organic,low,minnow
2684,2024-03-28,UK,Android,Facebook Ads,low,minnow
2685,2024-01-15,US,Android,Google Ads,low,minnow
2686,2024-02-24,CA,iOS,TikTok,low,minnow
2687,2024-01-14,CA,iOS,TikTok,high,non_spender
2688,2024-01-07,US,iOS,TikTok,mid,non_spender
2689,2024-02-18,UK,Android,Facebook Ads,low,non_spender
2690,2024-02-20,UK,iOS,Facebook Ads,high,non_spender
2691,2024-03-20,AU,iOS,Organic,mid,minnow
2692,2024-02-11,UK,Android,Organic,low,non_spender
2693,2024-02-14,AU,Android,Organic,low,minnow
2694,2024-01-27,AU,iOS,Organic,high,minnow
2695,2024-02-05,AU,iOS,Facebook Ads,mid,non_spender
2696,2024-01-24,US,iOS,Organic,mid,non_spender
2697,2024-01-06,IN,iOS,Organic,high,minnow
2698,2024-01-25,IN,Android,Google Ads,mid,non_spender
2699,2024-02-15,IN,iOS,Google Ads,high,non_spender
2700,2024-01-26,AU,Android,TikTok,high,non_spender
2701,2024-01-28,CA,Android,TikTok,low,minnow
2702,2024-02-07,UK,iOS,Facebook Ads,high,non_spender
2703,2024-02-20,UK,Android,Organic,high,dolphin
2704,2024-01-21,AU,Android,Facebook Ads,low,minnow
2705,2024-02-28,CA,Android,TikTok,mid,minnow
2706,2024-01-20,AU,Android,Google Ads,high,non_spender
2707,2024-03-26,US,Android,TikTok,low,minnow
2708,2024-01-09,AU,Android,Google Ads,high,whale
2709,2024-01-29,US,Android,Facebook Ads,low,minnow
2710,2024-02-25,AU,Android,TikTok,mid,non_spender
2711,2024-02-04,AU,Android,TikTok,low,dolphin
2712,2024-01-07,US,iOS,Google Ads,mid,minnow
2713,2024-03-20,IN,Android,Facebook Ads,low,minnow
2714,2024-02-13,IN,Android,Google Ads,low,non_spender
2715,2024-03-15,UK,iOS,Organic,mid,minnow
2716,2024-02-02,US,Android,Facebook Ads,mid,non_spender
2717,2024-02-06,AU,Android,Facebook Ads,high,non_spender
2718,2024-03-21,US,Android,Google Ads,high,non_spender
2719,2024-01-05,IN,iOS,Organic,high,whale
2720,2024-01-03,UK,iOS,TikTok,high,minnow
2721,2024-03-02,CA,Android,Google Ads,low,non_spender
2722,2024-01-14,IN,iOS,TikTok,mid,minnow
2723,2024-03-01,US,Android,TikTok,low,non_spender
2724,2024-01-17,US,Android,Facebook Ads,high,non_spender
2725,2024-01-23,UK,Android,Facebook Ads,high,non_spender
2726,2024-03-18,US,Android,Organic,high,non_spender
2727,2024-03-19,AU,iOS,TikTok,mid,dolphin
2728,2024-01-15,IN,Android,Organic,high,minnow
2729,2024-01-08,AU,iOS,Google Ads,high,minnow
2730,2024-03-02,US,iOS,TikTok,low,dolphin
2731,2024-03-28,CA,Android,Google Ads,mid,whale
2732,2024-03-01,UK,Android,Organic,high,non_spender
2733,2024-01-13,UK,Android,Organic,mid,whale
2734,2024-03-02,UK,Android,TikTok,high,non_spender
2735,2024-03-18,US,Android,Organic,low,non_spender
2736,2024-03-22,IN,iOS,Organic,low,non_spender
2737,2024-01-31,US,Android,TikTok,low,non_spender
2738,2024-01-25,IN,iOS,Facebook Ads,high,non_spender
2739,2024-01-08,UK,iOS,Organic,mid,non_spender
2740,2024-01-02,US,iOS,Organic,mid,non_spender
2741,2024-03-18,US,Android,Google Ads,high,minnow
2742,2024-03-24,AU,Android,Google Ads,high,non_spender
2743,2024-01-22,IN,iOS,TikTok,low,non_spender
2744,2024-01-16,IN,Android,Facebook Ads,high,minnow
2745,2024-02-12,CA,Android,Organic,high,non_spender
2746,2024-02-27,AU,iOS,TikTok,high,non_spender
2747,2024-01-04,CA,Android,Google Ads,high,non_spender
2748,2024-01-06,CA,iOS,Organic,mid,non_spender
2749,2024-03-29,UK,iOS,Google Ads,high,non_spender
2750,2024-01-20,IN,iOS,Organic,low,non_spender
2751,2024-02-20,CA,iOS,Facebook Ads,low,non_spender
2752,2024-03-13,IN,Android,TikTok,low,non_spender
2753,2024-02-26,CA,iOS,Google Ads,low,non_spender
2754,2024-03-26,AU,Android,Google Ads,high,minnow
2755,2024-01-22,CA,iOS,Organic,low,minnow
2756,2024-01-29,IN,Android,TikTok,mid,non_spender
2757,2024-01-18,AU,iOS,TikTok,low,minnow
2758,2024-01-01,US,Android,TikTok,low,non_spender
2759,2024-01-04,UK,iOS,Facebook Ads,mid,non_spender
2760,2024-01-27,US,iOS,Facebook Ads,low,non_spender
2761,2024-02-01,CA,iOS,Google Ads,low,minnow
2762,2024-02-24,CA,Android,Google Ads,mid,non_spender
2763,2024-03-10,US,iOS,Google Ads,mid,non_spender
2764,2024-02-03,IN,iOS,TikTok,high,non_spender
2765,2024-03-28,CA,Android,Organic,mid,non_spender
2766,2024-01-13,UK,Android,Organic,low,non_spender
2767,2024-02-23,CA,Android,Facebook Ads,mid,non_spender
2768,2024-02-12,IN,Android,Facebook Ads,high,minnow
2769,2024-02-11,UK,Android,TikTok,low,dolphin
2770,2024-01-18,US,iOS,Organic,low,minnow
2771,2024-01-30,US,iOS,Organic,high,minnow
2772,2024-02-27,UK,iOS,Organic,high,non_spender
2773,2024-03-11,US,Android,Facebook Ads,high,non_spender
2774,2024-01-07,CA,Android,TikTok,low,minnow
2775,2024-03-26,IN,Android,TikTok,low,minnow
2776,2024-03-08,IN,iOS,Google Ads,high,whale
2777,2024-02-21,UK,Android,Organic,low,minnow
2778,2024-01-29,IN,Android,Google Ads,high,minnow
2779,2024-03-18,IN,iOS,Google Ads,high,minnow
2780,2024-02-16,US,iOS,Facebook Ads,mid,non_spender
2781,2024-02-20,CA,iOS,Organic,high,non_spender
2782,2024-03-10,CA,Android,Google Ads,low,non_spender
2783,2024-03-28,IN,Android,Organic,low,non_spender
2784,2024-03-12,US,Android,TikTok,high,non_spender
2785,2024-01-24,US,Android,Facebook Ads,mid,non_spender
2786,2024-03-11,US,iOS,Organic,high,non_spender
2787,2024-03-03,UK,iOS,Facebook Ads,low,non_spender
2788,2024-02-29,US,iOS,Google Ads,high,non_spender
2789,2024-01-30,UK,Android,TikTok,high,non_spender
2790,2024-03-15,UK,Android,TikTok,mid,dolphin
2791,2024-01-29,UK,Android,Organic,mid,minnow
2792,2024-02-11,UK,Android,TikTok,low,non_spender
2793,2024-01-31,UK,iOS,Facebook Ads,mid,non_spender
2794,2024-01-18,IN,iOS,Google Ads,mid,non_spender
2795,2024-01-17,US,iOS,TikTok,mid,non_spender
2796,2024-03-27,IN,iOS,Facebook Ads,mid,non_spender
2797,2024-02-25,US,Android,TikTok,high,non_spender
2798,2024-02-25,IN,Android,Google Ads,mid,non_spender
2799,2024-02-26,CA,Android,Google Ads,mid,non_spender
2800,2024-02-04,IN,iOS,Google Ads,high,minnow
2801,2024-01-01,US,Android,TikTok,high,minnow
2802,2024-03-10,UK,Android,Organic,low,non_spender
2803,2024-02-20,CA,iOS,TikTok,high,non_spender
2804,2024-01-21,IN,Android,Facebook Ads,mid,minnow
2805,2024-03-01,CA,Android,Organic,mid,non_spender
2806,2024-01-26,US,Android,Organic,low,non_spender
2807,2024-03-05,UK,iOS,Organic,mid,minnow
2808,2024-03-04,UK,iOS,TikTok,mid,dolphin
2809,2024-02-28,US,iOS,Google Ads,low,dolphin
2810,2024-02-13,UK,Android,Facebook Ads,low,non_spender
2811,2024-03-19,UK,iOS,Facebook Ads,mid,dolphin
2812,2024-03-08,AU,iOS,Google Ads,low,minnow
2813,2024-01-16,US,Android,Google Ads,low,non_spender
2814,2024-01-19,CA,Android,TikTok,low,minnow
2815,2024-02-19,UK,Android,Google Ads,low,non_spender
2816,2024-01-12,AU,Android,Google Ads,high,minnow
2817,2024-02-01,IN,iOS,Google Ads,low,non_spender
2818,2024-01-01,CA,iOS,Google Ads,mid,non_spender
2819,2024-02-27,US,Android,TikTok,high,non_spender
2820,2024-01-18,IN,Android,TikTok,low,non_spender
2821,2024-01-23,IN,Android,Google Ads,high,dolphin
2822,2024-03-17,UK,Android,Google Ads,mid,dolphin
2823,2024-02-13,CA,Android,TikTok,mid,dolphin
2824,2024-03-19,US,iOS,TikTok,low,minnow
2825,2024-02-24,IN,Android,Facebook Ads,high,non_spender
2826,2024-02-26,AU,Android,Facebook Ads,high,minnow
2827,2024-01-02,AU,Android,Organic,mid,minnow
2828,2024-03-20,IN,Android,Organic,mid,whale
2829,2024-03-20,AU,Android,Organic,low,minnow
2830,2024-01-26,US,Android,Organic,mid,minnow
2831,2024-03-07,AU,iOS,Google Ads,high,non_spender
2832,2024-02-03,CA,Android,Organic,low,non_spender
2833,2024-02-10,AU,iOS,Facebook Ads,high,dolphin
2834,2024-01-03,IN,Android,Facebook Ads,low,minnow
2835,2024-01-31,IN,Android,Google Ads,high,minnow
2836,2024-01-07,US,Android,Facebook Ads,low,minnow
2837,2024-03-01,US,iOS,Facebook Ads,high,non_spender
2838,2024-01-06,US,iOS,Facebook Ads,low,non_spender
2839,2024-03-11,US,Android,Organic,high,minnow
2840,2024-01-30,CA,Android,Organic,low,minnow
2841,2024-02-29,UK,Android,TikTok,low,non_spender
2842,2024-03-14,IN,Android,TikTok,high,dolphin
2843,2024-02-11,AU,iOS,TikTok,low,non_spender
2844,2024-03-16,US,iOS,Facebook Ads,high,non_spender
2845,2024-02-10,IN,iOS,Facebook Ads,mid,non_spender
2846,2024-03-02,CA,Android,Google Ads,high,minnow
2847,2024-03-21,US,Android,Google Ads,high,non_spender
2848,2024-02-28,UK,Android,TikTok,high,minnow
2849,2024-01-02,US,Android,TikTok,mid,non_spender
2850,2024-03-11,IN,iOS,Google Ads,mid,non_spender
2851,2024-03-29,US,Android,Organic,high,minnow
2852,2024-01-22,UK,iOS,TikTok,low,non_spender
2853,2024-03-30,UK,iOS,TikTok,high,non_spender
2854,2024-03-14,CA,Android,Organic,low,minnow
2855,2024-02-17,UK,iOS,Google Ads,high,non_spender
2856,2024-02-07,AU,Android,Organic,low,non_spender
2857,2024-03-28,IN,Android,Google Ads,mid,non_spender
2858,2024-01-17,IN,Android,Google Ads,mid,non_spender
2859,2024-02-26,US,Android,TikTok,mid,non_spender
2860,2024-03-02,AU,iOS,Google Ads,low,minnow
2861,2024-03-08,UK,Android,TikTok,low,dolphin
2862,2024-02-19,US,iOS,Facebook Ads,low,dolphin
2863,2024-02-09,US,iOS,TikTok,high,minnow
2864,2024-03-25,CA,Android,Facebook Ads,high,non_spender
2865,2024-02-24,IN,iOS,Facebook Ads,high,non_spender
2866,2024-03-14,CA,Android,Organic,low,non_spender
2867,2024-01-18,AU,Android,Organic,low,minnow
2868,2024-03-24,US,Android,Google Ads,high,dolphin
2869,2024-03-22,US,iOS,Google Ads,low,non_spender
2870,2024-01-14,CA,Android,Facebook Ads,high,minnow
2871,2024-01-04,AU,iOS,Facebook Ads,mid,dolphin
2872,2024-01-20,CA,Android,Google Ads,low,non_spender
2873,2024-02-16,IN,iOS,TikTok,high,dolphin
2874,2024-01-09,IN,iOS,Organic,high,non_spender
2875,2024-01-27,US,iOS,Organic,low,non_spender
2876,2024-01-19,US,Android,TikTok,high,non_spender
2877,2024-01-26,AU,iOS,Google Ads,low,non_spender
2878,2024-01-26,AU,Android,Facebook Ads,low,non_spender
2879,2024-02-18,AU,Android,Google Ads,mid,non_spender
2880,2024-02-22,AU,iOS,Organic,mid,non_spender
2881,2024-02-11,CA,Android,Organic,high,non_spender
2882,2024-02-02,US,iOS,Google Ads,low,non_spender
2883,2024-02-25,US,Android,Facebook Ads,low,non_spender
2884,2024-02-18,AU,Android,Organic,low,minnow
2885,2024-03-12,UK,Android,TikTok,high,minnow
2886,2024-01-07,UK,iOS,Facebook Ads,mid,non_spender
2887,2024-01-16,US,iOS,Google Ads,mid,non_spender
2888,2024-02-23,AU,iOS,Organic,high,non_spender
2889,2024-02-18,CA,Android,Organic,low,non_spender
2890,2024-03-20,UK,Android,Google Ads,low,non_spender
2891,2024-03-12,UK,iOS,Facebook Ads,low,minnow
2892,2024-01-06,AU,Android,Organic,low,non_spender
2893,2024-03-20,CA,iOS,Organic,mid,minnow
2894,2024-03-18,US,Android,Organic,high,non_spender
2895,2024-03-30,CA,iOS,Google Ads,high,non_spender
2896,2024-02-02,US,iOS,Organic,mid,minnow
2897,2024-02-14,AU,iOS,Google Ads,mid,non_spender
2898,2024-03-07,CA,Android,Facebook Ads,low,dolphin
2899,2024-01-26,US,iOS,Facebook Ads,high,dolphin
2900,2024-01-14,AU,Android,Organic,high,minnow
2901,2024-02-18,CA,iOS,TikTok,mid,dolphin
2902,2024-02-13,IN,Android,TikTok,high,non_spender
2903,2024-03-18,IN,iOS,TikTok,low,non_spender
2904,2024-01-26,AU,Android,Google Ads,low,non_spender
2905,2024-02-17,UK,Android,Organic,low,non_spender
2906,2024-03-06,IN,iOS,Organic,low,non_spender
2907,2024-03-27,CA,iOS,Organic,high,non_spender
2908,2024-01-23,IN,iOS,Organic,low,non_spender
2909,2024-02-17,IN,Android,Facebook Ads,mid,non_spender
2910,2024-03-24,US,Android,Google Ads,high,minnow
2911,2024-02-15,IN,Android,Facebook Ads,high,non_spender
2912,2024-01-12,CA,Android,Organic,high,minnow
2913,2024-03-18,US,iOS,Google Ads,high,non_spender
2914,2024-02-03,IN,Android,Google Ads,low,dolphin
2915,2024-01-06,CA,Android,Google Ads,high,non_spender
2916,2024-01-22,UK,iOS,Google Ads,mid,non_spender
2917,2024-02-21,AU,iOS,Organic,mid,minnow
2918,2024-02-20,CA,Android,Google Ads,low,non_spender
2919,2024-02-17,IN,iOS,Facebook Ads,mid,non_spender
2920,2024-03-24,AU,iOS,Organic,mid,minnow
2921,2024-02-17,IN,iOS,Facebook Ads,high,non_spender
2922,2024-03-09,CA,Android,Organic,low,non_spender
2923,2024-03-04,CA,iOS,Google Ads,mid,minnow
2924,2024-03-09,AU,Android,Google Ads,low,minnow
2925,2024-02-06,US,Android,TikTok,mid,non_spender
2926,2024-01-03,US,Android,TikTok,mid,non_spender
2927,2024-01-17,US,iOS,Facebook Ads,mid,non_spender
2928,2024-03-12,IN,Android,Organic,high,non_spender
2929,2024-01-11,UK,iOS,Google Ads,low,minnow
2930,2024-03-28,AU,Android,Google Ads,high,minnow
2931,2024-01-14,IN,iOS,Google Ads,high,non_spender
2932,2024-01-10,AU,Android,TikTok,high,dolphin
2933,2024-02-03,US,iOS,TikTok,high,non_spender
2934,2024-01-17,UK,Android,TikTok,high,non_spender
2935,2024-03-02,AU,Android,Facebook Ads,mid,minnow
2936,2024-01-01,CA,iOS,Facebook Ads,low,non_spender
2937,2024-01-04,UK,Android,Organic,low,non_spender
2938,2024-03-25,AU,Android,Google Ads,high,non_spender
2939,2024-01-04,CA,iOS,Google Ads,mid,non_spender
2940,2024-01-19,UK,Android,Organic,low,dolphin
2941,2024-03-21,UK,Android,Google Ads,low,minnow
2942,2024-01-06,CA,Android,Organic,mid,non_spender
2943,2024-02-20,US,Android,Organic,mid,non_spender
2944,2024-02-26,CA,iOS,TikTok,low,non_spender
2945,2024-03-13,AU,iOS,Google Ads,high,non_spender
2946,2024-01-11,AU,Android,Organic,mid,non_spender
2947,2024-01-10,IN,Android,Google Ads,mid,minnow
2948,2024-01-08,CA,iOS,Facebook Ads,high,minnow
2949,2024-03-16,IN,iOS,Organic,low,non_spender
2950,2024-02-23,US,iOS,Facebook Ads,high,minnow
2951,2024-03-26,AU,Android,Google Ads,low,non_spender
2952,2024-02-19,AU,iOS,Organic,high,non_spender
2953,2024-01-20,UK,Android,Organic,high,dolphin
2954,2024-01-07,UK,iOS,Facebook Ads,mid,non_spender
2955,2024-01-26,US,iOS,TikTok,low,minnow
2956,2024-03-01,AU,iOS,Facebook Ads,low,non_spender
2957,2024-02-13,UK,Android,TikTok,low,minnow
2958,2024-03-02,CA,Android,Facebook Ads,low,non_spender
2959,2024-01-17,UK,Android,Google Ads,mid,non_spender
2960,2024-02-07,UK,Android,Google Ads,high,non_spender
2961,2024-01-10,US,iOS,Google Ads,low,minnow
2962,2024-01-21,UK,iOS,Organic,low,non_spender
2963,2024-03-25,AU,iOS,Google Ads,high,non_spender
2964,2024-02-08,AU,Android,Facebook Ads,mid,non_spender
2965,2024-02-28,AU,iOS,Facebook Ads,mid,minnow
2966,2024-02-26,US,iOS,Facebook Ads,high,non_spender
2967,2024-03-16,AU,Android,Organic,high,non_spender
2968,2024-01-27,US,Android,TikTok,mid,non_spender
2969,2024-02-21,UK,iOS,Google Ads,low,non_spender
2970,2024-01-26,UK,iOS,Google Ads,low,non_spender
2971,2024-01-23,CA,Android,Organic,high,non_spender
2972,2024-02-21,IN,Android,TikTok,mid,non_spender
2973,2024-03-27,US,Android,Organic,mid,non_spender
2974,2024-03-04,CA,iOS,TikTok,mid,non_spender
2975,2024-02-02,IN,iOS,Facebook Ads,mid,minnow
2976,2024-01-18,AU,iOS,Google Ads,mid,non_spender
2977,2024-03-24,UK,Android,Organic,low,non_spender
2978,2024-01-18,CA,Android,Facebook Ads,high,non_spender
2979,2024-03-28,CA,iOS,Facebook Ads,mid,non_spender
2980,2024-01-30,US,iOS,Organic,mid,non_spender
2981,2024-01-10,UK,Android,Organic,low,non_spender
2982,2024-02-18,US,Android,Organic,high,dolphin
2983,2024-02-27,IN,iOS,Facebook Ads,high,non_spender
2984,2024-02-02,AU,Android,TikTok,mid,non_spender
2985,2024-02-09,IN,Android,Facebook Ads,high,non_spender
2986,2024-02-11,UK,iOS,Google Ads,mid,non_spender
2987,2024-01-19,AU,iOS,Organic,low,non_spender
2988,2024-02-23,UK,Android,TikTok,high,non_spender
2989,2024-01-12,CA,Android,Google Ads,mid,dolphin
2990,2024-02-22,IN,iOS,Organic,low,non_spender
2991,2024-01-18,US,Android,TikTok,mid,dolphin
2992,2024-01-05,UK,Android,Facebook Ads,high,non_spender
2993,2024-02-23,AU,Android,Organic,low,non_spender
2994,2024-01-29,UK,Android,Google Ads,low,non_spender
2995,2024-02-27,AU,Android,Google Ads,mid,non_spender
2996,2024-03-16,CA,Android,Facebook Ads,low,dolphin
2997,2024-01-28,US,iOS,TikTok,high,non_spender
2998,2024-03-26,UK,Android,Organic,mid,minnow
2999,2024-01-07,UK,iOS,Organic,mid,dolphin
3000,2024-03-28,UK,Android,TikTok,low,non_spender
3001,2024-01-23,IN,Android,Google Ads,high,non_spender
3002,2024-02-29,US,iOS,Google Ads,low,minnow
3003,2024-01-15,US,iOS,Facebook Ads,low,dolphin
3004,2024-01-05,AU,iOS,Facebook Ads,low,non_spender
3005,2024-02-21,CA,iOS,Google Ads,low,non_spender
3006,2024-02-22,UK,Android,TikTok,high,non_spender
3007,2024-01-15,IN,Android,Google Ads,low,non_spender
3008,2024-01-07,US,Android,TikTok,mid,minnow
3009,2024-02-01,UK,iOS,Facebook Ads,mid,non_spender
3010,2024-01-15,US,Android,Organic,high,non_spender
3011,2024-03-25,IN,iOS,Google Ads,low,non_spender
3012,2024-01-04,AU,Android,Google Ads,mid,non_spender
3013,2024-01-26,AU,iOS,Google Ads,low,dolphin
3014,2024-01-23,CA,iOS,Google Ads,low,non_spender
3015,2024-02-09,AU,iOS,Organic,low,non_spender
3016,2024-01-16,IN,Android,Facebook Ads,high,non_spender
3017,2024-03-08,IN,Android,TikTok,low,minnow
3018,2024-01-31,CA,iOS,TikTok,mid,non_spender
3019,2024-01-25,IN,iOS,Organic,high,non_spender
3020,2024-03-30,IN,iOS,TikTok,low,minnow
3021,2024-01-09,CA,iOS,Facebook Ads,low,non_spender
3022,2024-02-23,CA,Android,TikTok,high,non_spender
3023,2024-01-28,AU,iOS,Google Ads,mid,minnow
3024,2024-03-09,AU,iOS,Google Ads,low,whale
3025,2024-03-17,UK,Android,TikTok,high,non_spender
3026,2024-02-27,CA,Android,TikTok,mid,non_spender
3027,2024-02-11,US,iOS,Organic,mid,non_spender
3028,2024-02-22,CA,Android,Google Ads,low,non_spender
3029,2024-02-25,CA,iOS,Facebook Ads,mid,non_spender
3030,2024-02-20,UK,iOS,Google Ads,high,non_spender
3031,2024-01-15,CA,iOS,TikTok,mid,minnow
3032,2024-01-05,AU,Android,Facebook Ads,low,non_spender
3033,2024-02-23,UK,Android,Facebook Ads,mid,non_spender
3034,2024-01-12,US,Android,Google Ads,high,dolphin
3035,2024-01-18,UK,Android,TikTok,mid,non_spender
3036,2024-02-05,CA,Android,Google Ads,low,whale
3037,2024-03-16,UK,Android,Facebook Ads,mid,non_spender
3038,2024-03-07,US,Android,TikTok,mid,non_spender
3039,2024-02-22,IN,iOS,Facebook Ads,high,non_spender
3040,2024-02-04,US,Android,Facebook Ads,high,non_spender
3041,2024-03-18,AU,iOS,Organic,mid,non_spender
3042,2024-02-10,US,Android,Google Ads,high,non_spender
3043,2024-02-19,US,iOS,Facebook Ads,mid,minnow
3044,2024-02-11,AU,iOS,Facebook Ads,high,dolphin
3045,2024-03-09,CA,iOS,Google Ads,low,non_spender
3046,2024-01-01,UK,Android,TikTok,low,non_spender
3047,2024-03-30,AU,iOS,Organic,low,non_spender
3048,2024-03-28,US,iOS,TikTok,mid,non_spender
3049,2024-02-11,US,iOS,Google Ads,mid,minnow
3050,2024-03-30,US,iOS,Facebook Ads,low,non_spender
3051,2024-02-07,UK,iOS,TikTok,high,minnow
3052,2024-01-04,CA,iOS,Google Ads,low,minnow
3053,2024-03-13,US,iOS,TikTok,low,non_spender
3054,2024-03-27,US,iOS,Organic,high,non_spender
3055,2024-03-28,AU,Android,Facebook Ads,high,non_spender
3056,2024-01-31,UK,Android,TikTok,high,minnow
3057,2024-02-17,US,Android,Google Ads,mid,non_spender
3058,2024-02-24,IN,iOS,Google Ads,high,dolphin
3059,2024-03-30,AU,Android,TikTok,mid,non_spender
3060,2024-03-17,CA,iOS,Facebook Ads,mid,minnow
3061,2024-03-08,AU,Android,TikTok,mid,dolphin
3062,2024-01-30,AU,iOS,TikTok,low,dolphin
3063,2024-03-26,CA,Android,Google Ads,high,minnow
3064,2024-02-18,US,Android,Facebook Ads,high,non_spender
3065,2024-03-25,US,Android,Facebook Ads,mid,non_spender
3066,2024-02-13,UK,Android,Organic,high,non_spender
3067,2024-03-27,UK,Android,Facebook Ads,high,non_spender
3068,2024-03-24,US,iOS,Facebook Ads,low,non_spender
3069,2024-01-28,CA,iOS,Organic,low,non_spender
3070,2024-01-21,CA,Android,Facebook Ads,low,non_spender
3071,2024-02-06,CA,Android,TikTok,mid,minnow
3072,2024-01-30,UK,iOS,Organic,mid,non_spender
3073,2024-03-18,AU,Android,Organic,mid,non_spender
3074,2024-03-24,IN,Android,TikTok,mid,minnow
3075,2024-02-13,IN,Android,TikTok,high,non_spender
3076,2024-02-13,CA,iOS,Organic,mid,non_spender
3077,2024-02-03,US,Android,Facebook Ads,low,minnow
3078,2024-02-24,IN,iOS,Facebook Ads,low,whale
3079,2024-02-11,CA,iOS,Organic,mid,non_spender
3080,2024-03-09,CA,iOS,TikTok,low,non_spender
3081,2024-01-10,AU,Android,TikTok,low,minnow
3082,2024-02-29,UK,iOS,TikTok,mid,minnow
3083,2024-01-21,UK,Android,Google Ads,high,non_spender
